ivmeX,ivmeY,ivmeZ,tmp,GyroX,GyroY,GyroZ,A0,A1,A2,ivmeX2,ivmeY2,ivmeZ2,tmp2,GyroX2,GyroY2,GyroZ2,A02,A12,A22
3156,-8888,12512,28.44,1843,-4748,-3630,0,770,991,-7784,24,6456,27.31,-571,-2027,-2818,322,364,169
5772,-8824,13156,28.44,-1653,1491,1282,0,801,998,-21108,6956,15660,27.26,-7584,-14090,2896,238,340,592
3848,-9148,11832,28.48,-4840,-645,918,0,628,997,-288,1272,15932,27.21,547,532,-573,768,723,798
2828,-14360,9772,28.48,-12302,-5677,5510,0,462,936,-3676,6736,14840,27.35,-495,402,-791,840,793,845
4260,-6884,808,28.34,651,6005,-6155,0,367,572,-4236,5112,14288,27.21,-4266,2356,-1024,692,763,841
4796,-4940,18948,28.44,16350,6497,-7707,0,333,849,-2840,2916,18008,27.35,3585,7806,-1253,322,579,760
2120,-9232,12736,28.48,2731,-3211,-2105,0,776,976,-4864,2320,4292,27.26,-329,-2480,4097,289,372,213
6836,-8752,13572,28.39,-1793,1992,1314,0,826,990,344,4104,16432,27.35,-2046,-17570,2965,445,361,552
2928,-11032,11656,28.48,-6160,-920,1993,0,685,985,-4368,2380,14292,27.45,-260,-600,872,872,619,740
5240,-12020,11628,28.39,-18382,-2672,6342,0,455,933,-4308,9028,14708,27.31,1127,1087,-943,876,743,833
2780,-8268,-516,28.48,2,1432,7379,0,380,588,-4308,6372,15404,27.31,-698,5281,-1854,454,689,838
2596,-4880,16776,28.34,19935,3948,-8497,0,350,899,-10368,5268,10396,27.31,3296,13494,-6924,317,472,554
4488,-6836,15564,28.39,392,557,1703,0,790,968,-3844,-5032,6068,27.35,-4222,-3645,5132,286,330,88
4092,-9260,13244,28.48,-2386,1368,1531,0,824,979,8120,-2924,21516,27.35,-8196,-13145,5469,346,617,369
3340,-7792,16580,28.39,-18202,-2135,3199,0,513,978,-3664,6400,14076,27.35,-1873,-2776,824,887,772,670
-2696,-13200,3608,28.48,-11526,-9159,4601,0,443,919,-3548,5580,15140,27.26,1398,810,-232,916,826,787
2124,-11364,2792,28.44,12394,4099,-5970,0,348,597,-3880,5232,14560,27.35,-327,1853,-864,851,830,808
5880,-11668,14260,28.39,13026,5903,-6488,0,253,926,-3676,4784,18556,27.35,11170,22021,-4694,330,648,588
4776,-9364,12508,28.44,2674,-1561,-1238,0,805,974,-3960,2808,3084,27.4,-3418,-3982,3672,337,369,100
4652,-8216,13732,28.39,-3377,2683,2249,0,811,984,172,7088,15812,27.4,-3963,-15713,2299,278,593,515
3300,-9076,12060,28.34,-2597,335,343,0,697,972,-5140,4424,14424,27.31,3197,-2008,193,863,823,764
4644,-13832,12672,28.44,-19698,-4027,5827,0,463,898,-4044,8192,14360,27.31,1787,1969,-1100,857,864,796
1716,-5372,1352,28.39,4975,3485,-4079,0,384,570,-3096,6420,17144,27.31,-384,5730,-3951,349,766,745
6264,3496,16388,28.34,22031,1101,-1848,0,335,916,-9740,7496,9524,27.31,1727,1469,-3344,333,367,153
7564,-9996,12104,28.39,1569,831,1234,0,868,978,-2256,784,5436,27.31,-6378,-3627,-700,271,357,84
5688,-8928,13848,28.39,-1975,655,726,0,895,991,-7952,2188,13784,27.35,2419,-7951,5829,323,708,722
3572,-10488,12156,28.29,-11915,-3701,1397,0,683,990,-3672,7944,14284,27.31,2161,-234,-27,867,843,825
3700,-12648,11996,28.29,-18839,-2925,6137,0,477,966,-3612,7884,14216,27.26,-1285,1482,-852,816,867,845
1440,-10048,1132,28.34,883,173,-6421,0,431,627,-3688,3132,14976,27.45,3696,4171,-958,389,810,832
1920,-19380,8920,28.44,20040,4621,-5671,0,378,926,-12704,7272,8916,27.35,5345,9768,-4491,331,432,366
10500,-13060,12048,28.39,6942,-1168,-5160,0,650,986,-4260,3668,7556,27.35,-9403,-1989,-8190,276,284,65
3680,-8268,14416,28.39,-1420,360,837,0,863,994,7092,6292,21184,27.35,-5009,-2324,-692,812,825,580
5592,-13216,10768,28.39,-10834,-2843,3140,0,544,998,-3792,5260,14560,27.35,2365,-1101,-574,898,882,795
3252,-12664,14984,28.44,-17735,-4140,6407,0,461,981,-3720,6508,14372,27.26,-2652,3342,-1724,888,882,800
420,-13364,2476,28.48,-2465,-757,1537,0,379,682,-4444,3748,18232,27.35,4294,4225,-1053,505,809,546
1252,-18496,5828,28.44,19760,8492,-8848,0,347,902,-5740,6304,10264,27.35,3169,3733,6453,339,350,83
13080,-5756,25008,28.48,7022,4296,1798,0,756,981,-8580,5840,13044,27.35,-1455,-7060,-10470,347,406,96
5112,-9076,13700,28.44,-2124,218,404,0,826,994,-11084,10116,13344,27.31,2199,483,144,866,849,514
3412,-8280,15272,28.34,-10235,-165,4607,0,516,998,-2888,7196,15292,27.31,918,-171,-575,909,881,661
4376,-13004,7584,28.39,-22995,-6994,10779,0,451,977,-3564,4592,14128,27.26,-3749,2000,-735,846,885,679
-1864,-316,-3656,28.34,-5057,6357,-2378,3,361,647,-4828,7636,20256,27.26,7997,16999,-4042,388,770,616
6884,8960,27052,28.44,28116,1512,-10109,0,302,938,-3568,2272,1184,27.31,1808,-2010,5050,329,351,91
6280,11232,25860,28.34,4572,-4683,-265,0,720,980,-2364,4672,14972,27.35,-8662,-17232,1649,317,633,358
6940,-9080,13116,28.44,-1774,3066,1468,0,798,990,-5188,4788,13916,27.31,249,-2858,-639,881,869,671
2268,-7140,14196,28.39,-12749,-4596,1762,0,614,990,-3872,7452,14548,27.4,448,1091,-760,903,891,721
5840,-13920,9676,28.34,-21247,-4096,7371,0,473,954,-3680,5616,15188,27.35,-1166,3750,-1123,722,877,716
-388,-7536,1264,28.44,5062,3,2746,0,362,592,-9564,5272,12336,27.21,4456,12797,-2405,332,510,259
-8076,-29688,13516,28.48,23205,6535,-10665,0,337,743,-968,1924,5504,27.31,-3390,-7040,443,329,338,126
4976,-8280,12500,28.44,2422,-16,1332,0,664,938,12768,5456,21660,27.31,-3897,276,-2044,845,853,443
4468,-9088,13828,28.34,-2889,2412,1235,0,741,966,-3848,4420,14660,27.31,1575,-287,-69,906,890,696
4100,-10480,14200,28.39,-11861,-1360,1869,0,440,969,-3524,7624,14512,27.35,-3157,2326,-965,886,901,730
984,-15320,7804,28.34,-16765,-8996,6158,0,441,904,-2188,4224,16792,27.35,1672,3407,-260,518,878,710
-1356,-2876,-3940,28.39,6819,5881,-1207,0,343,601,-15320,6932,12412,27.35,4478,3758,-316,326,434,178
3280,-7136,16332,28.39,15404,7928,-7687,0,317,968,-3464,1800,2904,27.31,-5535,1193,-1668,335,358,100
6420,-8276,12520,28.39,-897,-859,-702,0,761,987,-4700,2504,14808,27.4,-2562,-14932,2754,381,842,466
6644,-8588,13324,28.39,-6746,1575,2458,0,605,990,-2936,4696,15640,27.31,1325,-1602,-165,914,898,530
4268,-10304,13792,28.39,-10007,-897,1874,0,473,984,-3524,6500,14720,27.31,-1785,2024,-894,899,911,587
3288,-15900,2640,28.44,-7117,-7454,1450,1,369,834,-3360,4420,17952,27.31,5185,7040,-1659,505,882,550
-72,-12764,5444,28.39,9224,5922,-1693,0,332,663,-8472,3220,6944,27.26,4179,1380,-2618,338,422,93
4440,-12064,12724,28.39,16538,4599,-7151,0,370,935,-5544,996,7416,27.4,-4693,-12206,-2011,324,355,45
388,-7976,13260,28.39,2285,-843,-737,0,743,966,12016,3968,16396,27.31,1385,691,-2088,835,844,386
3908,-7200,14284,28.44,-4883,1016,1782,0,717,978,-4216,6800,14736,27.31,1590,106,-733,907,892,647
5676,-10804,17272,28.39,-17806,-4175,4753,0,459,957,-3988,6176,14112,27.31,-3546,2267,-1315,842,902,680
2796,-10228,2084,28.39,-948,-1931,-3299,0,410,640,-1600,8668,20864,27.31,3808,11828,-1115,381,835,630
8260,-16236,19056,28.39,15182,7486,400,0,348,645,-6396,7860,3476,27.35,3236,-1206,2737,333,403,121
6048,-5764,24492,28.34,9389,124,590,0,531,901,-6188,1484,17460,27.26,-5226,-20768,-2274,327,596,395
6872,-9280,13676,28.44,-848,713,267,0,724,966,-7708,8848,13404,27.31,-226,-1890,377,884,866,598
3968,-8752,13664,28.44,-2915,2920,2558,0,636,970,-3732,7184,14652,27.35,395,695,-190,909,890,689
5124,-10584,18604,28.34,-28188,-2898,6093,0,458,937,-2868,5956,15980,27.35,2570,5453,-769,808,876,684
1244,-12036,-1224,28.34,-1478,-1707,617,0,381,625,-10440,6284,11852,27.35,4699,14624,-4583,334,534,238
-3656,-31956,-1492,28.34,22538,2511,-2796,0,312,844,-1924,-336,6236,27.4,-3219,-4538,-553,314,350,80
4812,-508,18540,28.39,1962,1805,3410,0,531,947,-11128,13820,16356,27.4,1630,-11372,4835,678,857,494
4016,-9368,13116,28.44,-2823,2420,1587,0,654,971,-2696,7388,15932,27.31,1538,-1354,-188,892,906,661
3032,-9792,13400,28.34,-10758,-2174,3120,0,512,969,-3712,6488,14352,27.4,-2203,1538,-528,884,912,694
232,-14132,7868,28.44,-17107,-7139,4723,0,416,852,-636,7680,20952,27.31,6199,11789,-1305,422,872,661
1136,-3876,1600,28.44,2820,7229,484,0,374,515,-5316,5892,3504,27.21,402,313,2783,340,419,115
-1968,-16112,14944,28.44,20165,2149,-10503,0,296,909,-27028,1464,19344,27.35,-9275,-21830,4073,305,797,296
120,-8632,12132,28.34,2331,-1330,-700,0,755,967,-6684,5052,12324,27.31,-1448,307,-262,866,916,522
5476,-9344,13268,28.44,-2818,689,513,0,770,980,-3572,5764,15060,27.31,1545,324,-63,908,935,612
5760,-10380,19232,28.34,-25319,-4062,7163,0,504,975,-4872,6516,14520,27.45,1125,4114,-311,848,935,613
1708,-11600,-756,28.34,-2963,-6341,1698,0,459,808,-6704,6856,17460,27.35,8533,18900,-3282,352,803,263
2188,-7172,3584,28.34,10577,7526,-1251,0,324,700,-4288,484,5116,27.4,-3028,-5040,4464,326,384,46
3376,-11568,12956,28.29,13817,3644,-8020,0,383,934,-15840,1736,20152,27.26,-9502,-14021,-213,301,682,285
3180,-8736,13352,28.34,1401,-1299,-1158,0,689,973,-3436,3060,14992,27.31,424,-1932,822,894,847,501
4204,-9112,13080,28.48,-4253,3883,3119,0,659,982,-3112,6448,15396,27.31,-98,441,-138,923,881,627
2208,-10632,15148,28.34,-10342,-4186,1998,0,466,958,-3088,4664,14952,27.31,-2122,1019,-345,886,877,620
260,-14556,5644,28.48,-2454,-6528,-212,0,457,644,-5692,4092,18340,27.31,14133,24418,-3717,349,736,426
-352,-6712,6428,28.44,7301,10858,4677,0,320,455,-4656,2168,2652,27.31,-381,-2386,3249,341,395,80
1452,-13800,17812,28.34,12384,-5653,-6679,0,478,886,-3692,8840,18104,27.35,-4397,-18668,3655,319,817,307
5544,-8696,13840,28.39,19,419,277,0,720,976,-4572,4888,14740,27.45,-2250,-1894,230,890,917,612
5224,-8684,12076,28.39,-2651,3571,1999,0,636,983,-3844,6476,14728,27.35,-128,1079,-233,901,931,641
3456,-9552,17920,28.48,-18579,-6339,2095,0,474,976,-2476,4928,16332,27.26,144,2929,-346,740,919,654
-216,-15616,2556,28.34,-2554,-8310,4261,0,398,796,-12776,4956,9680,27.35,1570,10280,-1457,342,544,221
-4052,28436,-5376,28.34,6737,11991,5761,0,330,502,-6896,2724,6120,27.35,-1999,-4734,-2972,323,289,45
11016,-10536,13676,28.39,16464,-1479,-5859,0,426,939,-4384,20088,19984,27.35,-1018,-5630,2449,775,858,555
-2768,-1479,-5859,28.39,-2768,-1479,-5859,0,673,961,-3680,6004,15160,27.31,-30,-343,-457,902,904,643
-2768,-1479,-5859,28.39,-2768,-1479,-5859,0,572,966,-4304,5928,14632,27.35,-2414,2005,-766,885,909,661
-2768,-1479,-5859,28.39,-2768,-1479,-5859,0,392,948,-3032,5948,16872,27.26,3669,4289,-1142,540,870,634
-1496,-1636,-1212,28.44,48,1862,-2076,0,339,595,-10196,6348,8348,27.35,2531,1374,959,318,439,107
-724,-8028,16352,28.34,29011,7234,-12491,0,318,915,-9956,9556,17060,27.35,-1358,-10374,-4440,335,469,100
5768,-11436,11024,28.39,364,1409,1141,0,564,956,2608,11156,20188,27.21,-2560,-3471,817,832,889,625
4148,-8992,13292,28.29,-2325,1403,788,0,624,976,-3688,6488,14848,27.4,971,522,-685,907,916,719
4084,-6804,17220,28.25,-8293,-1095,1032,0,484,978,-3328,7840,14708,27.35,-1133,3093,-1020,760,912,733
328,-16836,1348,28.39,-11335,-8867,6136,0,449,889,-7236,4236,15936,27.4,7250,24854,-6349,349,715,492
184,200,1876,28.48,6463,11411,4885,0,324,558,-3584,2064,3252,27.4,-2421,-7149,6167,335,379,99
9132,-14636,13644,28.29,19880,-3411,-8502,0,435,942,5944,9592,19548,27.4,-7229,-13976,5307,306,730,433
4900,-8916,14280,28.29,-646,2242,1233,0,643,957,-2964,2972,15068,27.35,-996,-1704,260,887,850,639
2704,-8072,14056,28.39,-358,-265,-6,0,618,957,-3700,7300,14584,27.21,-497,1024,-557,904,879,715
6324,-7880,18376,28.34,-32768,-4053,8157,0,488,961,-2576,4400,15304,27.4,-1490,1526,-611,778,864,730
128,-6340,-1768,28.39,22,-4113,1367,0,405,653,-8740,6852,11660,27.4,5060,17345,-4535,335,571,433
3880,-1328,16140,28.39,27116,3528,-8993,0,348,928,-4224,-52,1592,27.4,-2749,-3945,-1045,340,365,96
-7173,-23551,3328,28.39,2566,-1675,89,0,503,960,-11696,18492,20064,27.35,-2198,-10483,5062,773,775,554
4280,-8740,13800,28.39,-2309,2039,1352,0,623,975,-3584,7444,14996,27.31,170,-771,-219,904,856,659
1872,-7920,13292,28.44,-9023,-1500,246,0,526,977,-3312,5472,14724,27.31,-1485,565,-859,897,863,659
4112,-13048,12104,28.34,-20992,-2653,4558,0,442,944,-2740,5140,16972,27.31,3886,4231,-731,548,837,652
-256,-6704,2432,28.34,2553,-606,-5272,0,372,612,-9308,2608,6900,27.31,2513,4323,71,332,440,227
5352,-10424,14000,28.29,21356,6213,-5703,0,314,783,-13856,7504,10224,27.35,-3602,-13168,8925,333,355,306
-2800,6213,-5703,28.29,-2800,6213,-5703,0,586,953,-8380,9160,12924,27.31,2761,-288,-1603,849,736,603
-2800,6213,-5703,28.29,-2800,6213,-5703,0,714,979,-3324,6732,14448,27.31,2,-370,-437,915,798,717
-2800,6213,-5703,28.29,-2800,6213,-5703,0,575,975,-3872,6184,14172,27.4,-2802,1047,-362,887,791,727
-2800,6213,-5703,28.29,-2800,6213,-5703,0,465,960,-3844,7984,17364,27.35,4044,8587,-1054,497,675,695
-2800,6213,-5703,28.29,-2800,6213,-5703,0,404,638,-10236,6676,7904,27.35,489,368,3106,343,406,106
-2800,6213,-5703,28.29,-2800,6213,-5703,0,330,827,-16908,27756,32767,27.45,-5581,-18544,-258,329,580,109
-2800,6213,-5703,28.29,-2800,6213,-5703,0,686,909,7420,1996,17500,27.4,-4681,-1380,-2114,844,860,578
-2800,6213,-5703,28.29,-2800,6213,-5703,0,693,931,-3812,5872,14704,27.4,786,-288,-238,900,887,723
-2800,6213,-5703,28.29,-2800,6213,-5703,0,573,941,-3256,4956,14736,27.26,-1261,1046,-802,892,897,723
-2800,6213,-5703,28.29,-2800,6213,-5703,0,459,835,-4392,6528,15688,27.35,2515,2727,-610,761,873,687
-2800,6213,-5703,28.29,-2800,6213,-5703,0,400,520,-8976,5772,14584,27.35,2409,7735,-1075,357,516,198
-2800,6213,-5703,28.29,-2800,6213,-5703,0,307,863,-4752,412,3588,27.31,-3024,2145,-8294,342,337,66
-2800,6213,-5703,28.29,-2800,6213,-5703,0,606,957,-8284,16776,20100,27.35,-2119,-9728,5778,817,820,641
-2800,6213,-5703,28.29,-2800,6213,-5703,0,602,973,-3508,7368,14936,27.31,258,-126,-491,912,873,699
-2800,6213,-5703,28.29,-2800,6213,-5703,0,368,967,-3632,5200,14700,27.4,-1566,1355,-858,886,873,727
-2800,6213,-5703,28.29,-2800,6213,-5703,0,360,799,-3344,6868,17088,27.35,2880,5621,221,480,842,744
-2800,6213,-5703,28.29,-2800,6213,-5703,0,265,520,-14896,3848,8536,27.26,199,-287,594,343,447,211
-2800,6213,-5703,28.29,-2800,6213,-5703,0,398,936,-19484,17996,24596,27.4,646,-20084,-4724,335,373,195
-2800,6213,-5703,28.29,-2800,6213,-5703,0,661,976,-6672,7796,11272,27.35,-1028,-663,744,834,827,718
-2800,6213,-5703,28.29,-2800,6213,-5703,0,555,981,-3912,6092,15000,27.31,1605,90,-201,880,861,795
-2800,6213,-5703,28.29,-2800,6213,-5703,0,384,962,-3084,4412,14756,27.4,-2346,2338,-585,786,853,767
-2800,6213,-5703,28.29,-2800,6213,-5703,0,364,681,-3252,7004,18720,27.31,8724,18163,-2565,338,713,709
-2800,6213,-5703,28.29,-2800,6213,-5703,0,286,527,-5364,4652,6832,27.4,535,-3705,2061,340,375,100
-2800,6213,-5703,28.29,-2800,6213,-5703,0,607,906,-16824,4528,18136,27.31,-7500,-14664,6588,251,354,477
-2800,6213,-5703,28.29,-2800,6213,-5703,0,730,953,-4900,5348,12700,27.35,363,-597,256,821,754,753
-2800,6213,-5703,28.29,-2800,6213,-5703,0,671,953,-3408,7152,14960,27.31,1238,114,-358,894,823,809
-2800,6213,-5703,28.29,-2800,6213,-5703,0,481,931,-3604,5920,14200,27.21,-1562,1825,-682,804,818,821
-2800,6213,-5703,28.29,-2800,6213,-5703,0,434,601,-3088,9288,18720,27.4,8327,15369,-4021,330,673,796
-2800,6213,-5703,28.29,-2800,6213,-5703,0,332,762,-6564,2376,3164,27.35,188,-3719,3458,326,359,146
-2800,6213,-5703,28.29,-2800,6213,-5703,0,720,935,-20128,4332,18364,27.31,-8235,-20380,5286,273,351,311
-2800,6213,-5703,28.29,-2800,6213,-5703,0,785,957,-7348,8404,12472,27.35,-468,348,-782,796,746,643
-2800,6213,-5703,28.29,-2800,6213,-5703,0,606,962,-3608,5856,14572,27.31,-523,-67,-339,897,806,754
-2800,6213,-5703,28.29,-2800,6213,-5703,0,489,927,-3436,6300,14576,27.31,-1012,2072,-983,841,815,758
-2800,6213,-5703,28.29,-2800,6213,-5703,0,378,565,-6608,6168,17216,27.4,5444,17691,-5423,340,611,600
-2800,6213,-5703,28.29,-2800,6213,-5703,0,320,910,-3272,3436,3460,27.31,-1403,3411,3922,331,360,96
-2800,6213,-5703,28.29,-2800,6213,-5703,0,700,964,-22804,8360,14200,27.4,-10316,-15857,6067,286,644,316
-2800,6213,-5703,28.29,-2800,6213,-5703,0,751,978,-5372,6884,14440,27.35,897,421,6,858,865,572
-2800,6213,-5703,28.29,-2800,6213,-5703,0,689,974,-4224,7300,14772,27.31,1417,-84,-137,906,885,657
-2800,6213,-5703,28.29,-2800,6213,-5703,0,488,953,-2688,5900,15276,27.35,-109,2941,-513,827,882,617
-2800,6213,-5703,28.29,-2800,6213,-5703,0,474,675,-6076,5764,14124,27.35,5557,11398,-3107,355,609,272
-2800,6213,-5703,28.29,-2800,6213,-5703,0,317,846,-6144,3496,6672,27.35,-2396,-4139,4290,346,382,103
-2800,6213,-5703,28.29,-2800,6213,-5703,0,747,926,-11696,-2676,20188,27.35,-7006,-12541,2197,291,643,264
-2800,6213,-5703,28.29,-2800,6213,-5703,0,818,945,-4372,3468,14548,27.31,-647,-1371,281,896,851,552
3508,-8928,12596,28.34,-2450,1144,-556,0,784,954,-3928,6680,14788,27.31,56,578,-371,921,889,663
7768,-11356,18616,28.34,-24965,-6278,5200,0,537,939,-3260,6560,16984,27.35,3650,5509,-914,626,882,695
1260,-9784,-364,28.34,-2599,-1895,666,0,430,680,-7672,9768,7244,27.26,1277,3043,-2589,326,434,178
1664,-9968,8344,28.34,20558,4259,-6624,0,332,765,-11044,1052,5948,27.35,-1612,-10792,-2294,334,373,97
11584,-10456,18844,28.34,8525,-1394,-1349,0,661,933,-9640,23060,15512,27.26,-329,-7617,4854,607,543,710
5332,-8836,13868,28.39,-1829,808,640,0,778,961,-2972,10496,15092,27.4,2498,-2191,42,854,744,817
4980,-9744,13352,28.34,-9770,-3816,1262,0,599,968,-3932,6720,14088,27.4,421,839,-720,838,783,838
1324,-13444,5412,28.29,-12674,-7710,7206,1,498,904,-4468,6404,14888,27.35,2787,1606,-308,610,660,759
-1232,-9084,3412,28.44,6216,4711,-2845,0,343,563,-7464,5936,13716,27.35,3047,4150,-3094,311,440,256
1904,-12132,14200,28.34,16275,2962,-7400,0,312,899,-2684,4328,9312,27.35,-6090,199,2846,296,363,89
-188,-8044,12720,28.34,1863,-405,-84,0,747,953,-5992,10492,16344,27.31,-2540,-7754,2892,293,759,557
4680,-8792,13456,28.29,-1254,553,204,0,792,974,-4268,5032,14588,27.35,566,-823,384,842,875,748
2804,-7728,13712,28.29,-822,-62,60,0,737,976,-4180,6384,14184,27.31,739,-75,-155,887,898,776
5540,-13388,13196,28.44,-30282,-4702,7136,0,495,948,-3296,3872,14184,27.35,-384,1022,-341,815,892,760
2316,-5336,144,28.39,1412,123,696,0,370,650,-5520,7804,15664,27.35,8133,21894,-7627,336,688,610
7580,-1368,19160,28.39,25490,3338,-8028,0,336,890,-7048,4000,4852,27.31,-6020,-10286,3882,354,382,114
4348,-6848,15068,28.34,332,717,1535,0,736,944,-8704,624,17424,27.31,16,-11980,2255,307,622,568
4212,-8768,13496,28.34,-1648,617,541,0,814,967,-3964,6552,14008,27.31,2428,-1928,188,889,773,697
-2784,617,541,28.25,-4194,639,113,0,774,971,-3976,8096,14168,27.31,-381,599,-665,913,807,721
27635,12557,-22016,28.34,-16359,-3250,3515,0,501,939,-3172,7212,15352,27.35,49,2576,49,839,793,721
2920,-5632,2004,28.25,-2611,-1353,-2046,0,447,632,-6564,7824,13336,27.21,6249,10882,-3978,341,495,296
4604,-1904,15400,28.29,21081,5296,-5669,0,346,904,-4932,1976,7240,27.31,-2151,-2749,636,344,360,74
8140,-8104,14876,28.34,-732,-1972,-1862,0,698,971,772,4264,16544,27.4,-6024,-8271,8753,282,411,630
5564,-9096,13076,28.29,-1577,1713,930,0,762,982,-4316,3152,13704,27.31,1059,-218,347,827,715,807
2592,-7632,14472,28.39,-7196,-1429,1384,0,613,980,-3940,7360,14348,27.35,1620,699,-280,835,804,840
2600,-14112,9580,28.44,-18016,-6214,7919,0,483,914,-2828,7688,15716,27.45,854,4577,-1218,411,698,829
2084,1256,2212,28.29,5039,3734,-5858,0,371,574,-8464,6452,13440,27.45,4974,7780,-4212,317,449,425
-40,-16736,14976,28.29,19821,1207,-11341,0,306,924,-3092,-92,4308,27.45,-3737,4208,-1590,284,350,103
1284,-7704,13552,28.34,1850,-877,-543,0,639,968,-3232,4932,14832,27.31,-1920,-12272,5501,286,608,670
4620,-8556,13400,28.44,-2847,3077,1983,0,685,978,-3360,6028,14908,27.35,596,-1849,270,891,798,754
-2752,3077,1983,28.44,-2752,3077,1983,0,583,973,-3632,6920,14488,27.49,502,228,-3,913,837,776
4376,-13952,11712,28.34,-26814,-2427,3105,0,311,944,-3624,7032,14912,27.4,1170,2269,-473,798,817,767
-24317,18943,18944,28.48,7323,969,-66,0,326,607,-9500,5916,13216,27.35,3734,13865,-7707,345,477,443
4780,-20360,16556,28.25,20381,-8079,-12112,0,555,887,-2372,3464,3784,27.35,-2444,-4144,4604,336,365,106
6132,-8376,13488,28.34,-224,556,577,0,715,964,460,4284,18260,27.35,159,-14731,5601,381,641,608
3364,-8316,12848,28.29,-2955,3749,1893,0,700,972,-3332,6832,14400,27.45,-429,-1161,64,873,812,753
4352,-10480,17484,28.34,-20423,-6301,3090,0,394,969,-3436,7264,14376,27.4,913,379,-299,900,839,791
-2556,-14388,4420,28.39,-3336,-5795,3812,0,316,720,-2080,5752,15136,27.31,-1974,323,-219,839,839,780
-396,-32768,-3924,28.34,12121,3869,-9108,0,292,798,-3952,10132,19308,27.35,5790,20994,-7727,345,624,706
2908,-9472,14580,28.29,12635,1241,-4589,0,244,964,-5088,3908,4844,27.31,-3463,-3473,5271,334,348,130
4176,-9080,12936,28.34,263,-1300,-747,0,707,984,-20044,3308,19952,27.4,-9774,-14630,8856,301,339,632
5204,-9140,12608,28.34,-2610,2819,1237,1,672,985,-4528,9388,12140,27.31,-3949,-312,-1066,828,593,811
2616,-8556,14576,28.29,-5614,-1648,584,0,526,980,-3636,6532,14912,27.4,2163,-121,-131,882,686,848
3880,-13680,8820,28.29,-14540,-4540,5086,0,474,925,-2744,6836,14856,27.35,598,1115,380,797,662,848
2652,-3524,3168,28.34,2878,739,-1059,0,361,584,-5400,6960,17344,27.35,10706,14395,-3945,332,458,637
356,-11936,14232,28.34,19687,2338,-10739,0,291,850,-4080,6200,6368,27.31,-2459,-3027,1481,334,345,105
1680,-8064,13140,28.34,1919,233,-21,0,636,941,2704,2112,11356,27.31,-6557,-13513,6774,257,368,306
3924,-8512,13328,28.39,-2774,2601,1620,0,651,958,-3736,4216,14972,27.4,836,-1404,418,907,650,738
3180,-7764,17684,28.25,-9392,-631,944,0,412,966,-3316,7672,14392,27.4,-1050,681,-372,921,730,786
468,-15256,2600,28.34,-12668,-8506,3036,0,335,898,-2364,5564,15040,27.31,-2306,847,77,869,713,783
1036,-5872,224,28.39,6180,2854,1396,0,278,520,-4608,6976,15988,27.35,7530,16748,-4557,366,472,574
4720,-8120,14952,28.39,14547,5514,-11996,0,245,942,-3308,2740,4528,27.35,-2584,-989,-918,333,377,110
2328,-9316,12568,28.34,1523,-2524,-1428,0,766,976,-2648,-476,15032,27.35,-4754,-13455,6537,288,350,689
5176,-8860,13324,28.29,-3382,2546,2483,0,756,984,-2480,3452,14852,27.35,-282,-981,-26,894,651,794
3164,-8584,16004,28.25,-6667,-1347,3297,0,482,982,-3512,7416,14456,27.49,-852,946,-621,902,700,830
892,-14276,4672,28.29,-12627,-7199,5542,0,457,903,-3024,5656,15276,27.45,-3352,1229,-406,789,629,822
1264,-17224,11520,28.34,8903,6044,1952,0,332,711,-5120,7752,16240,27.35,7176,13785,-1342,330,448,518
4616,-8600,14064,28.29,15885,3795,-7660,0,293,953,-1652,72,4340,27.4,-3551,922,-3918,318,360,90
2912,-9000,12448,28.34,995,-1467,-558,0,785,978,100,2040,15372,27.31,-4785,-14613,2521,229,468,661
4188,-8992,12868,28.25,-3060,3486,2411,0,786,983,-2620,4172,15712,27.35,1950,-1390,346,905,752,754
2508,-7848,14984,28.29,-4308,-2640,-705,0,587,974,-3636,6664,14668,27.35,-1112,1320,-702,902,797,805
2384,-14720,6008,28.29,-12259,-4946,3537,0,460,875,-3400,4660,15072,27.35,-1502,1481,12,786,743,800
288,-5692,4108,28.34,-1107,7853,8409,0,338,510,-5792,5240,15876,27.31,7658,23012,-2765,319,467,621
3516,-8536,14792,28.34,19859,2431,-7750,0,445,916,-8676,916,5240,27.26,-3515,-9014,-4870,324,370,127
4664,-9212,13452,28.34,206,-1826,-1237,0,819,952,-3784,7644,18836,27.35,761,-16194,3980,497,411,710
3924,-8784,13056,28.34,-2588,2923,2063,0,815,968,-4740,7620,14396,27.35,1729,-1308,1002,841,660,841
1980,-7836,15708,28.29,-3454,-1007,700,1,671,967,-3836,7176,14632,27.35,-1685,938,-629,868,743,857
1200,-14716,6052,28.29,-18860,-6257,4085,0,468,918,-3052,4428,14788,27.35,-2022,164,107,806,685,852
360,-8040,560,28.34,2354,580,919,0,362,565,-5860,8200,19292,27.4,8217,18964,-4608,337,493,780
-2784,580,919,28.34,-2784,580,919,0,299,894,-6212,3152,4640,27.35,-232,-5599,3197,323,368,133
-2784,580,919,28.34,-2784,580,919,0,739,963,-2516,6992,17312,27.31,-3822,-19487,5998,351,321,692
-2784,580,919,28.34,-2784,580,919,0,763,975,-3304,8952,15548,27.4,2962,-1629,358,875,586,840
