ivmeX,ivmeY,ivmeZ,tmp,GyroX,GyroY,GyroZ,A0,A1,A2,ivmeX2,ivmeY2,ivmeZ2,tmp2,GyroX2,GyroY2,GyroZ2,A02,A12,A22
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,961,-3804,5240,14476,27.64,-67,0,-61,932,874,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,961,-3780,5200,14512,27.64,-46,-8,-62,932,875,739
-2784,-1071,1181,28.34,-2784,-1071,1181,0,774,961,-3776,5084,14656,27.64,-28,-21,-42,931,875,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,960,-3804,5196,14736,27.59,-51,-11,-35,932,876,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,961,-3736,5196,14656,27.68,-78,-9,-50,932,877,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,961,-3700,5068,14572,27.68,-90,28,-63,932,878,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,962,-3852,5128,14688,27.68,-111,12,-64,932,879,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,962,-3840,5208,14636,27.68,-120,-8,-56,932,880,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,961,-3968,4988,14672,27.64,-122,10,-72,932,881,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,961,-3900,5072,14544,27.73,-146,27,-62,932,881,744
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,961,-3876,5076,14596,27.68,-81,-12,-84,932,880,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,962,-3820,5044,14568,27.78,-98,13,-84,933,881,745
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,962,-3864,5024,14580,27.68,-125,30,-95,932,880,745
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,963,-3920,4968,14576,27.68,-134,9,-137,932,881,746
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,963,-3960,4908,14552,27.73,-191,16,-149,933,884,745
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,963,-3824,4952,14628,27.68,-307,66,-199,933,885,744
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,964,-3804,4616,14592,27.73,-359,103,-237,932,884,743
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,963,-3872,4808,14828,27.73,-538,59,-270,934,883,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,964,-3984,4540,14652,27.64,-640,143,-251,934,882,734
-2784,-1071,1181,28.34,-2784,-1071,1181,2,775,964,-4140,4384,14724,27.64,-674,81,-239,935,881,733
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,965,-4008,4324,14808,27.68,-290,87,-179,937,882,735
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,965,-4024,4308,14748,27.68,-155,91,-85,938,881,736
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,964,-4196,4272,14844,27.64,-59,-40,-39,937,882,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,964,-4132,4368,14764,27.64,23,-46,62,937,881,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,963,-4076,4336,14800,27.59,-300,20,31,938,881,741
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,965,-3956,4252,14892,27.59,-20,-64,-41,937,881,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,964,-4036,4308,14784,27.68,-34,-36,-97,938,880,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,965,-4124,4360,14724,27.68,-1,-55,-109,938,881,740
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,965,-4060,4244,14892,27.73,48,-49,-90,938,882,738
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,965,-4036,4328,14760,27.73,-85,4,-48,937,882,738
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,965,-3996,4284,14712,27.73,-24,-8,-54,940,884,739
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,965,-4012,4288,14884,27.68,-40,17,-14,939,884,739
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,965,-4252,4348,14928,27.64,-27,27,-7,938,884,741
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,965,-4068,4348,14704,27.64,-81,0,7,939,884,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,965,-4076,4296,14832,27.68,-123,-26,-28,940,884,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,966,-4116,4228,14996,27.64,-151,-9,-59,939,884,742
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,965,-4048,4244,14876,27.64,-85,-30,-52,939,884,741
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,966,-4060,4092,14808,27.64,-32,-35,-41,939,881,738
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,966,-4036,4168,14832,27.73,20,-70,-7,939,881,735
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,965,-4076,4256,14788,27.73,21,-37,-2,939,880,735
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,965,-4116,4088,14936,27.73,-71,-90,2,939,880,730
-2784,-1071,1181,28.34,-2784,-1071,1181,0,779,964,-4008,4156,14804,27.73,-64,-88,-7,939,875,715
-2784,-1071,1181,28.34,-2784,-1071,1181,0,779,964,-4116,4280,14720,27.73,-41,-35,-10,940,873,708
-2784,-1071,1181,28.34,-2784,-1071,1181,0,780,964,-3956,4184,14784,27.64,-37,-82,29,940,871,702
-2784,-1071,1181,28.34,-2784,-1071,1181,0,780,965,-3920,4256,14904,27.68,-118,-50,27,940,870,697
-2784,-1071,1181,28.34,-2784,-1071,1181,1,779,964,-4020,4148,14876,27.68,-35,6,-40,940,871,695
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,963,-4040,4168,14796,27.68,13,-36,-30,940,873,701
-2784,-1071,1181,28.34,-2784,-1071,1181,0,778,963,-4084,4188,14844,27.68,-4,-38,-79,940,874,702
-2784,-1071,1181,28.34,-2784,-1071,1181,0,777,963,-4044,4288,14696,27.78,-57,-35,-43,941,874,704
-2784,-1071,1181,28.34,-2784,-1071,1181,0,776,963,-4052,4240,14928,27.68,-66,-39,-8,940,874,703
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,963,-3960,4204,14844,27.68,-54,-20,-22,942,872,700
-2784,-1071,1181,28.34,-2784,-1071,1181,0,775,963,-3956,4160,14780,27.73,-42,-41,-9,942,872,701
-2784,-1071,1181,28.34,-2784,-1071,1181,0,773,962,-3968,4192,14752,27.68,-61,0,-18,942,872,696
-2784,-1071,1181,28.34,-2784,-1071,1181,0,767,962,-4016,4148,14980,27.68,-76,-42,-14,941,873,694
-2784,-1071,1181,28.34,-2784,-1071,1181,0,757,961,-3960,4168,14924,27.78,-30,-48,-25,941,873,692
-2784,-1071,1181,28.34,-2784,-1071,1181,0,760,961,-3876,4104,14844,27.73,-43,4,-42,941,873,690
-2784,-1071,1181,28.34,-2784,-1071,1181,0,761,960,-3968,4156,14904,27.68,7,-52,-5,941,873,693
-2784,-1071,1181,28.34,-2784,-1071,1181,0,756,959,-3924,4216,14880,27.78,-48,-24,-35,941,874,694
-2784,-1071,1181,28.34,-2784,-1071,1181,0,754,959,-3872,4136,14864,27.78,-58,2,-25,942,875,696
-2784,-1071,1181,28.34,-2784,-1071,1181,0,731,958,-3944,4216,14956,27.68,-98,-1,-38,941,876,699
-2784,-1071,1181,28.34,-2784,-1071,1181,0,710,957,-4000,4288,14928,27.78,-322,119,-117,942,876,700
-2784,-1071,1181,28.34,-2784,-1071,1181,0,711,951,-3964,3924,14924,27.64,-140,33,-117,942,877,682
-2784,-1071,1181,28.34,-2784,-1071,1181,0,689,941,-4004,4076,14768,27.78,176,-4,-42,941,876,683
-2784,-1071,1181,28.34,-2784,-1071,1181,0,668,935,-4000,4228,14928,27.73,185,-34,47,942,877,697
-2784,-1071,1181,28.34,-2784,-1071,1181,0,580,918,-4020,4248,14772,27.73,111,4,84,941,881,702
-2784,-1071,1181,28.34,-2784,-1071,1181,0,546,902,-4040,4188,14800,27.73,-176,43,80,943,883,704
-2784,-1071,1181,28.34,-2784,-1071,1181,0,544,891,-4072,4124,14968,27.78,-132,45,-6,942,884,709
-2784,-1071,1181,28.34,-2784,-1071,1181,0,551,896,-3976,4140,14744,27.78,-64,-2,-24,943,885,710
-2784,-1071,1181,28.34,-2784,-1071,1181,0,545,908,-4040,4212,14960,27.68,-45,-14,-11,943,886,712
-2784,-1071,1181,28.34,-2784,-1071,1181,0,494,913,-4000,4156,14836,27.78,45,-31,8,942,885,714
-2784,-1071,1181,28.34,-2784,-1071,1181,0,502,915,-4028,4148,14852,27.78,142,-55,-31,943,885,713
-2784,-1071,1181,28.34,-2784,-1071,1181,0,493,917,-4076,4136,14852,27.78,200,-82,-42,943,885,713
-2784,-1071,1181,28.34,-2784,-1071,1181,0,488,920,-3892,4272,14884,27.82,197,-55,-42,943,887,716
-2784,-1071,1181,28.34,-2784,-1071,1181,0,513,919,-3932,4288,14820,27.78,81,-69,-53,943,889,712
-2784,-1071,1181,28.34,-2784,-1071,1181,0,535,919,-3952,4328,14756,27.68,61,-68,8,943,889,712
-2784,-1071,1181,28.34,-2784,-1071,1181,0,541,922,-3964,4328,14732,27.87,12,-67,-7,944,889,711
-2784,-1071,1181,28.34,-2784,-1071,1181,0,547,923,-3920,4272,14884,27.68,-103,-51,65,944,887,707
-2784,-1071,1181,28.34,-2784,-1071,1181,0,550,923,-3996,4392,14668,27.78,-82,-29,42,944,887,705
-2784,-1071,1181,28.34,-2784,-1071,1181,0,552,926,-3896,4256,14852,27.78,-169,8,24,943,884,704
-2784,-1071,1181,28.34,-2784,-1071,1181,0,546,926,-3788,4312,14956,27.64,-154,27,30,943,883,700
-2784,-1071,1181,28.34,-2784,-1071,1181,0,546,927,-3896,4248,14976,27.82,-72,17,-34,944,881,700
-2784,-1071,1181,28.34,-2784,-1071,1181,0,554,925,-3932,4252,14824,27.82,-53,-21,-28,944,881,686
-2784,-1071,1181,28.34,-2784,-1071,1181,0,555,921,-3984,4240,14836,27.68,15,-33,-35,945,881,693
-2784,-1071,1181,28.34,-2784,-1071,1181,0,557,921,-4060,4232,14936,27.78,10,-72,-45,944,881,693
-2784,-1071,1181,28.34,-2784,-1071,1181,0,563,920,-3880,4240,14668,27.78,-2,-49,-57,945,883,692
-2784,-1071,1181,28.34,-2784,-1071,1181,0,569,921,-3820,4304,14852,27.78,8,0,-9,944,883,692
-2784,-1071,1181,28.34,-2784,-1071,1181,0,569,920,-3960,4300,14852,27.73,8,-17,-3,944,884,698
-2784,-1071,1181,28.34,-2784,-1071,1181,0,574,913,-3876,4228,14840,27.73,-99,0,-10,945,884,700
-2784,-1071,1181,28.34,-2784,-1071,1181,0,575,911,-3856,4200,14756,27.68,-89,16,4,945,884,701
-2784,-1071,1181,28.34,-2784,-1071,1181,0,578,914,-3872,4296,14740,27.78,-56,11,-20,944,885,703
